Transaction_ID,User_ID,Customer_Name,Gender,Age,Occupation,City,Transaction_Date,Month,Year,Expense_Category,Merchant,Expense_Amount,Monthly_Income,Budget_Allocated,Estimated_Savings,Expense_to_Income_Percent,Payment_Method,Transaction_Status,Recurring_Expense,Credit_Score,User_Rating,Budget_Risk_Level
152,USR100152,Ekiya Konda,Female,24.0,Business Owner,Pune,2025-07-16,July,2025.0,Food,Airtel,3030.0,102613.0,47429.12,91831.0,2.95,Net Banking,Pending,Yes,419.0,3.5,Low
153,USR100153,Dayamai Kamdar,Female,39.0,Sales Executive,Pune,2025-06-20,June,2025.0,Food,Swiggy,8000.0,81702.0,36600.59,65122.0,9.79,UPI,Completed,No,444.0,4.6,Low
154,USR100154,Qadim Agarwal,Male,50.0,Student,Pune,2025-05-11,May,2025.0,Food,Zomato,5751.0,78438.0,36600.59,62350.0,7.33,Credit Card,Completed,Yes,626.0,2.7,Low
155,USR100155,Lakshmi Chacko,Male,37.0,Business Owner,Pune,2025-04-22,April,2025.0,Food,Restaurant,5271.0,81940.0,52519.75,73976.0,6.43,Net Banking,Completed,Yes,664.0,2.5,Low
156,USR100156,Arya Thakkar,Female,27.0,Doctor,Bengaluru,2025-11-19,June,2024.0,Food,Restaurant,4745.0,60039.0,36600.59,8158.0,20.1,UPI,Completed,Yes,770.0,2.8,Medium
157,USR100157,Yuvraj Thaman,Female,39.0,Doctor,Chennai,2023-01-26,January,2023.0,Shopping,Swiggy,5121.0,36280.0,21012.88,28142.0,14.12,Debit Card,Completed,No,593.0,4.1,Low
158,USR100158,Gavin Lalla,Female,21.0,Teacher,Mumbai,2023-04-22,April,2024.0,Food,Swiggy,4922.0,151769.0,96707.34,145664.0,2.49,Credit Card,Completed,Yes,394.0,2.6,Low
160,USR100160,Meera Bajaj,Female,53.0,Sales Executive,Bengaluru,2025-02-15,February,2025.0,Food,Swiggy,816.0,60039.0,50690.0,92281.0,0.81,Wallet,Completed,Yes,626.0,3.8,Low
161,USR100161,Daksha Kaul,Female,36.0,Sales Executive,Mumbai,2024-02-11,June,2026.0,Utilities,TNEB,7974.0,59751.0,29097.95,44023.0,13.35,Cash,Completed,Yes,545.0,2.6,Low
164,USR100164,Maanav Bassi,Female,18.0,Business Owner,Bengaluru,2024-07-07,July,2024.0,Transport,Uber,4922.0,81179.0,49024.68,64638.0,6.96,Wallet,Completed,No,626.0,2.9,Low
165,USR100165,Yashasvi Dewan,Male,37.0,Teacher,Pune,2025-10-21,October,2025.0,Food,Landlord,7230.0,148896.0,92106.65,47297.0,4.86,Debit Card,Completed,Yes,547.0,2.8,Low
167,USR100167,Pratyush Soman,Female,20.0,Doctor,Coimbatore,2026-06-01,June,2026.0,Travel,IRCTC,7452.0,60039.0,32184.23,47297.0,12.44,Credit Card,Completed,Yes,391.0,4.4,Low
168,USR100168,Henry Puri,Female,45.0,Teacher,Chennai,2026-03-02,March,2026.0,Entertainment,PVR,5256.0,35119.0,22528.64,24920.0,14.97,UPI,Completed,Yes,883.0,4.6,Low
169,USR100169,Chandresh Bahl,Female,31.0,Sales Executive,Bengaluru,2024-05-15,May,2024.0,Rent,Landlord,4922.0,152369.0,96330.14,125421.0,15.86,Wallet,Completed,Yes,388.0,4.2,Low
170,USR100170,Vrishti Lalla,Female,50.0,Software Engineer,Mumbai,2025-06-25,June,2025.0,Education,Swiggy,4922.0,62040.0,29591.84,48675.0,7.12,Cash,Completed,Yes,865.0,4.2,Low
171,USR100171,Tanmayi Boase,Female,33.0,Software Engineer,Hyderabad,2024-06-18,June,2024.0,Shopping,Amazon,457.0,148045.0,108915.18,136428.0,0.31,Debit Card,Completed,Yes,591.0,3.4,Low
172,USR100172,Dominic Som,Female,26.0,Sales Executive,Delhi,2025-09-15,June,2025.0,Healthcare,Apollo,1218.0,23649.0,15510.66,12462.0,5.15,Credit Card,Completed,Yes,356.0,3.8,Low
173,USR100029,Falan Lanka,Female,43.0,Student,Bengaluru,2025-05-19,May,2025.0,Shopping,Swiggy,5256.0,36813.0,25570.97,47297.0,14.28,Wallet,Completed,Yes,508.0,3.2,Low
174,USR100029,Samesh Kashyap,Male,38.0,Designer,Kochi,2024-02-11,August,2023.0,Transport,Uber,7438.0,45986.0,24568.71,33319.0,16.17,Wallet,Completed,Yes,465.0,3.4,Low
175,USR100175,Wakeeta Raja,Male,59.0,Designer,Pune,2023-06-21,June,2023.0,Food,Swiggy,3938.0,36567.0,27338.89,22675.0,10.77,Cash,Failed,Yes,620.0,3.0,Low
176,USR100176,Varenya Mani,Male,43.0,Doctor,Delhi,2024-02-11,May,2024.0,Food,Swiggy,5379.0,79636.0,36600.59,68138.0,6.75,Debit Card,Completed,Yes,378.0,3.0,Low
177,USR100177,Pratyush Soman,Female,32.0,Sales Executive,Hyderabad,2024-02-11,June,2026.0,Travel,IRCTC,4922.0,60039.0,69432.25,89372.0,7.44,Net Banking,Completed,No,714.0,4.8,Low
178,USR100178,Garima Kumar,Male,37.0,Teacher,Hyderabad,2023-04-14,April,2024.0,Transport,Uber,978.0,149077.0,36600.59,47297.0,0.66,Wallet,Completed,Yes,861.0,3.1,Low
179,USR100179,Kiaan Arora,Male,20.0,Business Owner,Hyderabad,2025-09-08,September,2024.0,Healthcare,Pharmacy,834.0,35630.0,26498.44,25596.0,2.34,Debit Card,Completed,Yes,731.0,2.7,Low
180,USR100180,Darsh Sunder,Female,54.0,Teacher,Pune,2023-12-03,December,2024.0,Entertainment,PVR,4922.0,26215.0,15246.85,20714.0,2.34,UPI,Completed,No,803.0,3.9,Low
181,USR100029,Hardik Kalla,Female,39.0,Analyst,Coimbatore,2025-04-01,April,2024.0,Utilities,Jio,7544.0,60039.0,51509.68,68699.0,9.34,Wallet,Completed,Yes,433.0,3.7,Low
183,USR100183,Ucchal Shukla,Female,59.0,Teacher,Mumbai,2026-01-27,January,2026.0,Rent,Landlord,12446.0,80615.0,40642.09,62846.0,15.44,Net Banking,Completed,Yes,626.0,4.2,Low
184,USR100184,Jagat Iyengar,Female,26.0,Teacher,Bengaluru,2025-11-17,June,2025.0,Transport,Ola,1955.0,101008.0,61854.07,47297.0,1.94,Cash,Completed,Yes,425.0,4.6,Low
185,USR100185,Frederick Solanki,Female,33.0,Software Engineer,Pune,2023-10-08,October,2023.0,Food,Swiggy,4712.0,61458.0,36415.87,53221.0,7.67,UPI,Completed,No,408.0,2.5,Low
186,USR100186,Bimala Shanker,Male,40.0,Doctor,Pune,2026-06-26,June,2026.0,Utilities,Swiggy,5895.0,78745.0,38638.48,69414.0,7.49,Wallet,Failed,Yes,556.0,4.6,Low
187,USR100187,Yashawini Sengupta,Female,24.0,Sales Executive,Pune,2025-12-10,December,2025.0,Food,Zomato,1105.0,152574.0,79611.59,141062.0,0.72,Net Banking,Completed,No,394.0,2.8,Low
188,USR100029,Lila Kadakia,Male,22.0,Analyst,Hyderabad,2025-06-19,June,2025.0,Transport,Uber,5784.0,98986.0,57810.83,47297.0,5.84,Credit Card,Completed,Yes,849.0,3.9,Low
189,USR100029,Falan Chana,Male,39.0,Designer,Chennai,2024-07-04,June,2024.0,Healthcare,Apollo,4919.0,47629.0,33941.43,31889.0,10.33,UPI,Completed,No,700.0,2.7,Low
190,USR100190,Adweta Parsa,Male,41.0,Sales Executive,Pune,2025-07-07,July,2025.0,Healthcare,Pharmacy,7005.0,82281.0,48770.18,70683.0,8.51,Debit Card,Completed,Yes,879.0,4.7,Low
191,USR100191,Yashoda Mammen,Female,18.0,Teacher,Pune,2024-11-09,November,2024.0,Food,Swiggy,6810.0,60039.0,45845.0,65643.0,8.29,Debit Card,Completed,No,712.0,3.1,Low
193,USR100193,Vedika Ramesh,Female,41.0,Student,Pune,2023-10-17,October,2023.0,Education,Udemy,3072.0,60039.0,16248.67,14660.0,13.0,Net Banking,Completed,Yes,626.0,4.3,Low
194,USR100194,Nathan Aggarwal,Female,27.0,Teacher,Pune,2025-10-28,October,2025.0,Entertainment,PVR,7338.0,42495.0,31723.63,25269.0,17.27,UPI,Completed,No,590.0,4.7,Low
195,USR100029,Shravya Ravi,Female,34.0,Sales Executive,Bengaluru,2026-04-16,April,2026.0,Utilities,Airtel,4759.0,100712.0,68655.81,47297.0,4.73,Credit Card,Completed,Yes,626.0,3.8,Low
196,USR100196,Lohit Saha,Male,39.0,Analyst,Pune,2025-05-27,May,2025.0,Food,Restaurant,2995.0,26791.0,19992.48,15948.0,11.18,Credit Card,Completed,Yes,626.0,3.8,Low
197,USR100029,Krisha Mutti,Male,56.0,Teacher,Bengaluru,2024-08-01,August,2024.0,Food,Swiggy,3373.0,60039.0,22071.87,22520.0,8.93,UPI,Completed,Yes,408.0,4.5,Low
198,USR100198,Garima Agarwal,Male,59.0,Designer,Coimbatore,2024-10-23,October,2024.0,Entertainment,Netflix,1641.0,79794.0,42385.76,75908.0,2.06,Net Banking,Completed,Yes,684.0,4.2,Low
199,USR100029,Hamsini Rao,Male,39.0,Sales Executive,Pune,2025-10-09,June,2025.0,Food,Zomato,6622.0,43429.0,20135.39,29327.0,15.25,UPI,Completed,No,626.0,3.5,Low
200,USR100200,Rohan Arora,Female,40.0,Doctor,Pune,2023-10-20,October,2023.0,Food,IRCTC,4922.0,102932.0,46893.8,92922.0,4.43,Credit Card,Completed,Yes,720.0,4.4,Low
201,USR100201,Zehaan Pradhan,Female,26.0,Analyst,Chennai,2025-07-17,July,2025.0,Utilities,TNEB,4922.0,47828.0,30810.41,30370.0,13.5,Net Banking,Completed,Yes,626.0,3.7,Low
202,USR100202,Pratyush Soman,Male,53.0,Doctor,Delhi,2023-02-27,February,2023.0,Food,Restaurant,1969.0,99969.0,57007.65,94527.0,1.97,Wallet,Completed,Yes,863.0,3.4,Low
204,USR100029,Chanakya Mand,Female,60.0,Student,Chennai,2023-05-03,May,2023.0,Food,Restaurant,7584.0,97126.0,55415.83,81797.0,7.81,Debit Card,Completed,Yes,769.0,2.6,Low
205,USR100029,Charan Mangal,Male,54.0,Doctor,Kochi,2024-07-24,July,2024.0,Transport,Ola,1764.0,100553.0,55084.3,89816.0,7.44,Debit Card,Completed,No,860.0,4.9,Low
206,USR100206,Zaid Lata,Male,39.0,Software Engineer,Mumbai,2023-11-27,November,2023.0,Rent,Apartment,5128.0,34458.0,36600.59,23239.0,14.88,Wallet,Completed,Yes,813.0,3.4,Low
207,USR100207,Pratyush Soman,Male,39.0,Doctor,Pune,2023-08-17,August,2023.0,Transport,Uber,7769.0,150596.0,81213.53,140427.0,5.16,UPI,Pending,Yes,359.0,4.4,Low
208,USR100208,Kashvi Sangha,Male,30.0,Teacher,Chennai,2024-02-11,November,2024.0,Rent,Apartment,4922.0,62593.0,40225.3,37968.0,25.76,Credit Card,Completed,Yes,383.0,3.8,Medium
209,USR100209,Pratyush Soman,Female,26.0,Business Owner,Chennai,2023-05-13,May,2023.0,Utilities,TNEB,6067.0,36709.0,16738.59,23457.0,16.53,Credit Card,Completed,Yes,473.0,3.1,Low
210,USR100210,Chandran Roy,Male,39.0,Doctor,Chennai,2023-06-08,June,2023.0,Healthcare,Apollo,4441.0,78211.0,43490.93,63640.0,5.68,Debit Card,Pending,No,579.0,3.2,Low
211,USR100211,Lakshit Mangat,Female,52.0,Teacher,Pune,2024-02-11,July,2024.0,Shopping,Flipkart,6567.0,23609.0,14566.42,9101.0,27.82,Wallet,Completed,Yes,392.0,3.5,Medium
212,USR100212,Chandran Datta,Male,58.0,Software Engineer,Mumbai,2023-11-06,November,2023.0,Transport,Swiggy,4922.0,152879.0,93561.8,141898.0,1.77,Net Banking,Completed,No,769.0,3.8,Low
213,USR100213,Urmi Sachdeva,Female,53.0,Teacher,Kochi,2024-02-11,June,2023.0,Shopping,Swiggy,4922.0,47682.0,33266.14,41707.0,4.35,Net Banking,Completed,Yes,400.0,4.2,Low
214,USR100214,Pratyush Soman,Female,22.0,Business Owner,Delhi,2024-12-02,December,2024.0,Food,Restaurant,5402.0,61732.0,43585.37,45973.0,8.75,Net Banking,Completed,No,737.0,4.1,Low
215,USR100215,Abha Ravi,Female,39.0,Student,Hyderabad,2024-06-21,June,2024.0,Food,Restaurant,5541.0,149638.0,77359.73,137757.0,3.7,UPI,Completed,No,706.0,4.8,Low
216,USR100216,Charvi Subramanian,Male,39.0,Software Engineer,Pune,2023-12-19,December,2024.0,Shopping,Swiggy,1485.0,79982.0,36600.59,72588.0,1.86,Cash,Completed,Yes,821.0,3.8,Low
217,USR100217,Jagdish Ganesh,Female,39.0,Teacher,Delhi,2025-01-17,January,2025.0,Food,Swiggy,5855.0,150506.0,36600.59,140967.0,3.89,Cash,Completed,No,885.0,3.2,Low
218,USR100218,Falan Johal,Female,49.0,Student,Pune,2025-11-25,November,2025.0,Food,Restaurant,4018.0,62693.0,41954.39,53816.0,6.41,Net Banking,Completed,Yes,626.0,3.4,Low
219,USR100219,Thomas Sethi,Female,39.0,Student,Delhi,2026-04-24,April,2026.0,Food,Swiggy,106.0,59071.0,36692.84,56020.0,0.18,Cash,Completed,Yes,631.0,2.7,Low
220,USR100220,Shivani Sane,Female,41.0,Teacher,Delhi,2024-02-11,June,2026.0,Travel,IRCTC,5704.0,101041.0,58294.97,88579.0,5.65,Cash,Completed,No,803.0,3.6,Low
222,USR100222,Owen Oommen,Female,39.0,Doctor,Pune,2025-08-04,August,2025.0,Insurance,LIC,983.0,61068.0,38340.5,50507.0,1.61,Cash,Completed,Yes,796.0,3.5,Low
223,USR100223,Eiravati Khare,Female,42.0,Designer,Bengaluru,2025-04-02,April,2025.0,Entertainment,Swiggy,5591.0,36192.0,18809.88,25321.0,15.45,UPI,Completed,Yes,651.0,3.1,Low
224,USR100224,Aarna Jaggi,Female,48.0,Software Engineer,Coimbatore,2026-03-01,March,2026.0,Education,Swiggy,4170.0,26677.0,36600.59,16975.0,7.44,Net Banking,Completed,Yes,554.0,2.9,Low
225,USR100225,Nitara Rajagopal,Female,39.0,Sales Executive,Coimbatore,2023-01-13,January,2023.0,Food,IRCTC,12001.0,57410.0,31592.77,34919.0,20.9,Debit Card,Failed,Yes,631.0,4.2,Medium
227,USR100227,Pratyush Soman,Female,18.0,Teacher,Coimbatore,2024-11-30,November,2024.0,Insurance,HDFC Ergo,5915.0,100062.0,62552.03,86155.0,5.91,Wallet,Completed,Yes,402.0,3.8,Low
228,USR100228,Pratyush Soman,Male,31.0,Software Engineer,Hyderabad,2026-04-27,April,2026.0,Transport,Swiggy,2488.0,60039.0,12366.4,47297.0,10.26,Wallet,Completed,No,805.0,4.6,Low
229,USR100229,Yahvi Wadhwa,Male,52.0,Doctor,Pune,2023-01-30,January,2023.0,Food,Swiggy,4922.0,22401.0,14087.66,10680.0,30.22,Wallet,Completed,Yes,626.0,3.8,Medium
230,USR100230,George Madan,Male,26.0,Software Engineer,Hyderabad,2024-06-11,June,2024.0,Food,Swiggy,7889.0,25814.0,12005.92,47297.0,7.44,Cash,Completed,No,626.0,3.2,Medium
231,USR100231,Pratyush Soman,Male,43.0,Software Engineer,Pune,2026-01-28,January,2026.0,Education,Udemy,2635.0,36768.0,26604.26,26819.0,7.44,Cash,Completed,Yes,505.0,2.9,Low
232,USR100232,Rachana Muni,Male,40.0,Teacher,Pune,2025-05-30,May,2024.0,Healthcare,Apollo,4922.0,43829.0,36600.59,37093.0,3.93,Wallet,Completed,No,467.0,4.8,Low
233,USR100233,Joshua Bali,Female,56.0,Teacher,Pune,2023-07-10,July,2023.0,Rent,Swiggy,5582.0,77597.0,52386.56,61880.0,7.19,Credit Card,Completed,Yes,636.0,3.7,Low
234,USR100234,Urvashi Suri,Female,21.0,Doctor,Pune,2023-01-03,January,2023.0,Shopping,Flipkart,365.0,148861.0,92894.2,47297.0,0.25,Debit Card,Completed,No,505.0,3.8,Low
235,USR100235,Elijah Raman,Male,56.0,Business Owner,Kochi,2023-05-23,May,2023.0,Entertainment,Netflix,998.0,34699.0,23814.54,26815.0,2.88,UPI,Completed,No,465.0,2.6,Low
236,USR100029,Pratyush Soman,Female,39.0,Teacher,Pune,2024-12-23,December,2024.0,Food,Restaurant,5805.0,60039.0,40021.6,64471.0,7.1,UPI,Completed,Yes,517.0,4.6,Low
237,USR100237,Udarsh Dubey,Male,38.0,Designer,Pune,2023-08-28,August,2023.0,Rent,Apartment,8080.0,150934.0,72744.25,47297.0,5.35,Credit Card,Completed,Yes,626.0,3.9,Low
238,USR100238,Ikbal Shankar,Male,39.0,Software Engineer,Bengaluru,2023-09-18,September,2024.0,Transport,Uber,2422.0,26151.0,14935.24,18396.0,9.26,UPI,Completed,Yes,897.0,3.7,Low
239,USR100029,Balveer Agarwal,Female,39.0,Teacher,Delhi,2023-11-11,June,2023.0,Shopping,Reliance,6192.0,152745.0,79240.84,141747.0,4.05,Net Banking,Failed,No,784.0,3.8,Low
240,USR100240,Viraj Barad,Male,39.0,Student,Hyderabad,2023-05-08,May,2023.0,Shopping,Swiggy,2095.0,27438.0,17247.2,14939.0,7.44,Wallet,Completed,Yes,695.0,3.4,Low
241,USR100241,Kabir Krishnamurthy,Male,50.0,Doctor,Hyderabad,2025-04-13,April,2025.0,Shopping,Amazon,188.0,60039.0,82212.9,141845.0,0.12,Debit Card,Completed,Yes,600.0,4.4,Low
242,USR100242,Isaac Chaudhary,Female,22.0,Teacher,Pune,2025-09-09,September,2025.0,Insurance,HDFC Ergo,4922.0,33623.0,24974.94,25673.0,17.56,Wallet,Completed,Yes,888.0,2.6,Low
243,USR100029,Charita Vohra,Female,47.0,Doctor,Coimbatore,2025-10-13,October,2025.0,Food,Restaurant,2960.0,45369.0,28348.06,32339.0,6.52,Wallet,Completed,Yes,660.0,4.6,Low
244,USR100244,Lipika Lal,Male,49.0,Software Engineer,Coimbatore,2024-04-20,June,2024.0,Rent,Landlord,7229.0,60039.0,111970.83,137845.0,4.78,Wallet,Completed,Yes,818.0,4.5,Low
245,USR100245,Aarav Anne,Female,39.0,Analyst,Kochi,2024-04-12,April,2024.0,Healthcare,Pharmacy,6864.0,152134.0,85758.81,141843.0,4.51,Net Banking,Completed,No,786.0,2.5,Low
246,USR100029,Triveni Mallick,Female,47.0,Software Engineer,Delhi,2026-01-21,January,2026.0,Utilities,Swiggy,2553.0,25894.0,15206.13,15846.0,7.44,Wallet,Completed,Yes,712.0,2.7,Low
247,USR100247,Xavier Soman,Female,29.0,Business Owner,Delhi,2024-02-11,September,2023.0,Entertainment,PVR,3437.0,43534.0,28223.08,34137.0,7.89,Debit Card,Completed,Yes,392.0,4.9,Low
248,USR100248,Yatin Balakrishnan,Male,28.0,Business Owner,Chennai,2024-09-23,September,2024.0,Food,Metro,7325.0,43371.0,31147.74,27585.0,16.89,Wallet,Completed,No,868.0,4.6,Low
249,USR100249,Damyanti Bhakta,Female,26.0,Analyst,Coimbatore,2026-02-05,February,2026.0,Utilities,Jio,2154.0,24014.0,16112.81,18207.0,7.44,UPI,Completed,Yes,876.0,3.8,Low
250,USR100250,Rishi Tara,Female,41.0,Software Engineer,Chennai,2024-02-11,December,2024.0,Transport,Swiggy,3064.0,45638.0,24717.54,34416.0,6.71,Wallet,Completed,Yes,860.0,2.8,Low
252,USR100029,Pratyush Soman,Female,53.0,Teacher,Pune,2024-02-11,June,2026.0,Food,Swiggy,1521.0,81161.0,54719.73,73039.0,1.87,Wallet,Completed,Yes,376.0,4.1,Low
254,USR100029,Osha Patil,Male,57.0,Sales Executive,Kochi,2025-01-07,January,2025.0,Healthcare,Apollo,4910.0,60039.0,42279.23,65214.0,6.26,Cash,Completed,Yes,836.0,2.8,Low
255,USR100255,Pratyush Soman,Male,38.0,Software Engineer,Hyderabad,2024-02-11,June,2026.0,Food,Swiggy,4922.0,44963.0,23832.84,19138.0,45.56,Debit Card,Completed,Yes,768.0,4.4,High
256,USR100256,Yamini Bir,Female,58.0,Teacher,Delhi,2025-03-13,March,2025.0,Food,Reliance,3472.0,62417.0,42180.76,52434.0,5.56,Cash,Completed,No,755.0,3.8,Low
257,USR100257,Warhi Iyer,Male,56.0,Business Owner,Bengaluru,2024-06-27,June,2024.0,Food,Swiggy,2997.0,26359.0,16623.14,15467.0,11.37,Debit Card,Failed,Yes,421.0,3.8,Low
258,USR100258,Rishi Kashyap,Female,29.0,Doctor,Coimbatore,2025-03-30,June,2025.0,Healthcare,Apollo,6445.0,37922.0,21659.15,23878.0,17.0,Wallet,Completed,No,694.0,4.8,Low
259,USR100259,Timothy Lanka,Female,43.0,Teacher,Delhi,2025-10-25,October,2025.0,Transport,Metro,640.0,43094.0,31345.05,39360.0,1.49,Wallet,Completed,Yes,591.0,3.8,Low
260,USR100260,Ikbal Tandon,Female,26.0,Teacher,Delhi,2023-09-13,September,2023.0,Food,Restaurant,7060.0,148085.0,100140.19,47297.0,4.77,Wallet,Completed,No,740.0,2.7,Low
261,USR100261,Pratyush Soman,Female,19.0,Teacher,Bengaluru,2024-02-11,September,2024.0,Education,Coursera,5078.0,60039.0,36600.59,71209.0,7.44,Debit Card,Completed,Yes,430.0,3.8,Low
262,USR100029,Pratyush Soman,Male,48.0,Student,Delhi,2026-04-23,April,2024.0,Entertainment,PVR,4922.0,62154.0,37355.25,50499.0,3.79,Wallet,Completed,Yes,828.0,4.8,Low
263,USR100263,Chatura Kala,Female,50.0,Analyst,Coimbatore,2024-07-30,July,2024.0,Shopping,Amazon,4659.0,46347.0,31888.61,36265.0,10.05,Debit Card,Completed,Yes,527.0,3.8,Low
264,USR100264,Lucky Sagar,Female,52.0,Sales Executive,Pune,2025-04-17,April,2025.0,Entertainment,Netflix,3377.0,99242.0,56279.34,84219.0,3.4,UPI,Completed,Yes,626.0,4.1,Low
265,USR100265,Darpan Gour,Male,43.0,Doctor,Delhi,2024-01-26,January,2024.0,Food,Jio,7312.0,78095.0,51739.77,61334.0,7.44,Credit Card,Completed,Yes,544.0,2.7,Low
266,USR100266,Shivani Murthy,Male,57.0,Software Engineer,Bengaluru,2024-06-27,June,2024.0,Utilities,Swiggy,6573.0,77135.0,36600.59,65339.0,8.52,Wallet,Completed,Yes,653.0,3.0,Low
267,USR100029,Pratyush Soman,Male,20.0,Doctor,Pune,2026-03-03,March,2026.0,Entertainment,Swiggy,4669.0,27255.0,36600.59,17905.0,17.13,Cash,Failed,No,663.0,4.7,Low
268,USR100268,Rayaan Goyal,Female,23.0,Sales Executive,Pune,2025-01-15,January,2025.0,Utilities,TNEB,2909.0,152842.0,73671.37,145412.0,1.9,Cash,Completed,Yes,832.0,4.7,Low
269,USR100269,Azad Muni,Female,51.0,Business Owner,Coimbatore,2024-05-30,May,2024.0,Food,Flipkart,4261.0,32891.0,18638.41,20834.0,12.95,Wallet,Completed,Yes,547.0,4.5,Low
270,USR100270,Kashvi Narula,Female,20.0,Student,Bengaluru,2024-02-11,December,2025.0,Food,Swiggy,1010.0,150577.0,77427.99,137977.0,0.67,Debit Card,Completed,No,438.0,3.3,Low
271,USR100271,Omkaar Chopra,Male,55.0,Teacher,Mumbai,2024-02-23,February,2024.0,Shopping,Reliance,7506.0,60039.0,41337.45,67288.0,9.29,Cash,Completed,No,626.0,3.6,Low
272,USR100272,Pratyush Soman,Female,48.0,Doctor,Bengaluru,2025-08-21,August,2024.0,Food,Pharmacy,6339.0,82213.0,38662.09,72994.0,7.44,Cash,Completed,Yes,595.0,4.0,Low
273,USR100273,Indali Salvi,Female,20.0,Designer,Chennai,2026-07-22,July,2024.0,Food,Uber,140.0,27732.0,15743.22,21920.0,0.5,Cash,Completed,Yes,554.0,3.1,Low
274,USR100274,Sarthak Rai,Female,24.0,Teacher,Hyderabad,2024-06-22,June,2024.0,Food,Restaurant,5331.0,37504.0,23380.67,23395.0,14.21,Credit Card,Completed,Yes,368.0,4.5,Low
275,USR100275,Dayamai Sankaran,Male,21.0,Teacher,Kochi,2023-01-05,January,2024.0,Shopping,Amazon,4276.0,37045.0,25416.05,47297.0,7.44,Cash,Completed,Yes,437.0,4.2,Low
276,USR100276,Pratyush Soman,Male,52.0,Teacher,Bengaluru,2023-09-08,September,2023.0,Food,Restaurant,6748.0,78708.0,36600.59,66540.0,8.57,UPI,Completed,Yes,463.0,4.3,Low
277,USR100277,Kashish Sekhon,Male,18.0,Teacher,Pune,2023-10-30,October,2023.0,Food,Zomato,2579.0,147830.0,80236.65,138406.0,1.74,UPI,Completed,No,692.0,2.8,Low
278,USR100278,Ekiya Patla,Male,60.0,Doctor,Coimbatore,2024-03-07,March,2024.0,Transport,Ola,3832.0,101905.0,75931.36,86661.0,3.76,Wallet,Completed,Yes,410.0,3.8,Low
279,USR100279,Azaan Roy,Female,28.0,Designer,Pune,2023-02-28,February,2023.0,Transport,Uber,2169.0,60039.0,31307.91,35740.0,4.75,Wallet,Completed,No,516.0,4.5,Low
280,USR100280,Nidhi Baria,Female,23.0,Teacher,Bengaluru,2024-11-04,November,2024.0,Shopping,Flipkart,1990.0,25378.0,15561.58,15543.0,7.84,UPI,Completed,Yes,594.0,4.6,Low
281,USR100281,Pratyush Soman,Female,51.0,Teacher,Mumbai,2023-11-26,November,2023.0,Healthcare,Swiggy,626.0,60039.0,27797.26,35351.0,1.38,Credit Card,Completed,Yes,600.0,3.2,Low
282,USR100282,David Kurian,Female,43.0,Student,Pune,2026-06-04,June,2026.0,Transport,Metro,4922.0,27851.0,20802.21,21894.0,3.84,Debit Card,Completed,No,520.0,4.9,Low
284,USR100284,Anita Nayak,Female,37.0,Business Owner,Coimbatore,2024-07-14,July,2024.0,Food,Swiggy,6018.0,42610.0,25485.38,26232.0,14.12,Wallet,Completed,No,452.0,4.2,Low
285,USR100285,Adweta Nadig,Male,31.0,Sales Executive,Pune,2023-03-04,March,2023.0,Travel,IndiGo,12717.0,62966.0,34430.29,47297.0,20.2,Debit Card,Completed,No,626.0,4.1,Medium
286,USR100286,Chameli Aggarwal,Female,24.0,Software Engineer,Pune,2024-09-30,June,2024.0,Food,Swiggy,1394.0,148556.0,101721.05,135545.0,0.94,Debit Card,Completed,No,497.0,3.8,Low
287,USR100287,Arjun Kaur,Male,41.0,Analyst,Pune,2024-12-28,December,2024.0,Transport,Uber,4922.0,81781.0,36600.59,47297.0,7.44,Debit Card,Completed,No,530.0,2.9,Low
288,USR100288,Vaishnavi Shroff,Female,33.0,Designer,Delhi,2024-04-03,April,2024.0,Travel,IRCTC,10848.0,97913.0,36600.59,84573.0,11.08,UPI,Completed,Yes,743.0,2.6,Low
289,USR100289,Zayan Sani,Female,43.0,Teacher,Kochi,2024-02-11,September,2025.0,Travel,IRCTC,10735.0,100091.0,45923.55,80175.0,10.73,Cash,Completed,Yes,853.0,3.8,Low
290,USR100290,Kevin Taneja,Male,22.0,Student,Kochi,2025-06-28,June,2024.0,Food,TNEB,1662.0,35488.0,16692.55,25910.0,4.68,Wallet,Completed,Yes,696.0,3.0,Low
291,USR100029,Abhiram Mitter,Female,34.0,Teacher,Pune,2023-12-16,December,2023.0,Food,Zomato,4399.0,80081.0,37381.09,65138.0,5.49,Wallet,Completed,No,435.0,2.8,Low
292,USR100292,Warinder Narang,Female,39.0,Doctor,Chennai,2023-05-20,May,2024.0,Healthcare,Apollo,1782.0,150711.0,80508.11,141011.0,1.18,Wallet,Completed,Yes,626.0,4.1,Low
293,USR100293,Triveni Pathak,Female,38.0,Software Engineer,Pune,2026-05-23,May,2026.0,Food,Apollo,4500.0,77200.0,49757.61,62525.0,5.83,Wallet,Completed,Yes,498.0,4.8,Low
294,USR100294,Yauvani Hora,Female,26.0,Student,Pune,2025-07-09,July,2025.0,Transport,Metro,4922.0,60039.0,27185.02,30535.0,10.22,Wallet,Completed,Yes,642.0,3.8,Low
